country_region,province_state,date,confirmed,deaths,active
Japan,Hyogo,2020-12-06,6451,87,1068
Japan,Ibaraki,2020-12-06,1832,24,435
Japan,Ishikawa,2020-12-06,873,51,28
Japan,Kanagawa,2020-12-06,13666,212,1387
Japan,Kyoto,2020-12-06,2858,38,340
Japan,Okinawa,2020-12-06,4577,76,451
Japan,Osaka,2020-12-06,22508,321,4840
Japan,Saitama,2020-12-06,9331,153,1755
Japan,Tokyo,2020-12-06,43753,486,4884
Japan,,2020-04-11,6005,99,5144
Japan,Aichi,2020-11-01,6282,94,575
Japan,Chiba,2020-11-01,5059,81,419
Japan,Hokkaido,2020-11-01,3194,110,546
Japan,Hyogo,2020-11-01,3265,62,211
Japan,Ishikawa,2020-11-01,812,49,19
Japan,Kagoshima,2020-11-01,475,13,3
Japan,Kanagawa,2020-11-01,8790,172,631
Japan,Kyoto,2020-11-01,2061,30,120
Japan,Okinawa,2020-11-01,3366,63,369
Japan,Osaka,2020-11-01,12876,243,1047
Japan,Saitama,2020-11-01,5890,107,424
Japan,Tokyo,2020-11-01,31236,457,1893
Japan,Fukuoka,2020-06-20,835,29,25
Japan,Hokkaido,2020-06-20,1186,94,91
Japan,Hyogo,2020-06-20,700,43,4
Japan,Kanagawa,2020-06-20,1432,94,67
Japan,Saitama,2020-06-20,1032,65,26
Japan,Tokyo,2020-06-20,5754,320,350
Japan,,2020-05-09,15663,607,9150
Japan,Aichi,2020-09-09,4758,74,528
Japan,Chiba,2020-09-09,3280,65,315
Japan,Fukuoka,2020-09-09,4873,73,733
Japan,Hokkaido,2020-09-09,1838,105,89
Japan,Hyogo,2020-09-09,2409,54,162
Japan,Ishikawa,2020-09-09,718,40,116
Japan,Kanagawa,2020-09-09,5632,126,698
Japan,Okinawa,2020-09-09,2298,41,318
Japan,Osaka,2020-09-09,9234,171,901
Japan,Saitama,2020-09-09,4178,97,380
Japan,Tokyo,2020-09-09,22178,379,2359
Japan,,2020-01-26,4,,
Japan,Aichi,2020-09-16,4970,77,441
Japan,Chiba,2020-09-16,3483,67,337
Japan,Fukuoka,2020-09-16,4974,87,374
Japan,Hokkaido,2020-09-16,1892,106,69
Japan,Hyogo,2020-09-16,2533,55,179
Japan,Ibaraki,2020-09-16,618,16,52
Japan,Ishikawa,2020-09-16,736,44,71
Japan,Kanagawa,2020-09-16,6115,131,699
Japan,Osaka,2020-09-16,9803,188,915
Japan,Saitama,2020-09-16,4356,97,340
Japan,Tokyo,2020-09-16,23447,389,2455
Japan,,2020-03-28,1693,52,1237
Japan,Aichi,2020-07-28,1280,35,734
Japan,Chiba,2020-07-28,1523,48,329
Japan,Kanagawa,2020-07-28,2287,98,351
Japan,Osaka,2020-07-28,3430,88,1120
Japan,Saitama,2020-07-28,2149,72,475
Japan,Tokyo,2020-07-28,11621,328,2829
Japan,,2020-04-01,2178,57,1649
Japan,,2020-04-04,3139,77,2548
Japan,Aichi,2020-07-25,1014,35,481
Japan,Chiba,2020-07-25,1454,46,322
Japan,Kanagawa,2020-07-25,2207,98,322
Japan,Saitama,2020-07-25,2038,72,469
Japan,Tokyo,2020-07-25,10985,328,2743
Japan,Aichi,2020-09-19,5077,79,444
Japan,Chiba,2020-09-19,3603,68,361
Japan,Fukuoka,2020-09-19,5000,89,282
Japan,Hokkaido,2020-09-19,1933,106,85
Japan,Hyogo,2020-09-19,2582,56,177
Japan,Ibaraki,2020-09-19,623,16,39
Japan,Ishikawa,2020-09-19,750,44,70
Japan,Kanagawa,2020-09-19,6327,136,707
Japan,Osaka,2020-09-19,10001,192,795
Japan,Saitama,2020-09-19,4424,100,313
Japan,Tokyo,2020-09-19,24056,390,2458
Japan,,2020-04-07,3906,92,3222
Japan,Aichi,2020-12-23,14665,160,2611
Japan,Chiba,2020-12-23,9471,105,1490
Japan,Fukuoka,2020-12-23,7702,114,1177
Japan,Fukushima,2020-12-23,782,16,193
Japan,Gunma,2020-12-23,2001,31,371
Japan,Hokkaido,2020-12-23,12484,398,1856
Japan,Hyogo,2020-12-23,8629,138,1270
Japan,Ibaraki,2020-12-23,2187,36,244
Japan,Ishikawa,2020-12-23,980,51,91
Japan,Kanagawa,2020-12-23,17765,243,2457
Japan,Kumamoto,2020-12-23,1526,17,324
Japan,Kyoto,2020-12-23,3998,42,885
Japan,Okayama,2020-12-23,1159,13,504
Japan,Okinawa,2020-12-23,5057,83,317
Japan,Osaka,2020-12-23,27813,459,3985
Japan,Saitama,2020-12-23,12236,183,2442
Japan,Shizuoka,2020-12-23,2448,32,539
Japan,Tokyo,2020-12-23,53198,552,6673
Japan,Fukuoka,2020-06-18,827,28,40
Japan,Hokkaido,2020-06-18,1180,92,118
Japan,Hyogo,2020-06-18,699,43,3
Japan,Kanagawa,2020-06-18,1425,93,88
Japan,Saitama,2020-06-18,1025,52,22
Japan,Tokyo,2020-06-18,5680,317,385
Japan,Chiba,2020-07-07,1034,46,93
Japan,Hokkaido,2020-07-07,1269,101,75
Japan,Kanagawa,2020-07-07,1606,96,128
Japan,Saitama,2020-07-07,1282,67,208
Japan,Tokyo,2020-07-07,6983,325,952
Japan,Aichi,2020-09-13,4904,76,462
Japan,Chiba,2020-09-13,3405,67,340
Japan,Fukuoka,2020-09-13,4945,79,464
Japan,Hokkaido,2020-09-13,1865,106,63
Japan,Hyogo,2020-09-13,2481,55,164
Japan,Ishikawa,2020-09-13,730,42,86
Japan,Kanagawa,2020-09-13,5946,128,729
Japan,Osaka,2020-09-13,9604,179,907
Japan,Saitama,2020-09-13,4292,97,345
Japan,Tokyo,2020-09-13,23013,382,2522
Japan,Aichi,2020-10-28,5999,93,368
Japan,Chiba,2020-10-28,4921,78,422
Japan,Fukuoka,2020-10-28,5206,101,83
Japan,Hokkaido,2020-10-28,2922,109,411
Japan,Hyogo,2020-10-28,3189,61,186
Japan,Ishikawa,2020-10-28,803,49,14
Japan,Kanagawa,2020-10-28,8528,168,608
Japan,Kyoto,2020-10-28,2003,30,85
Japan,Okinawa,2020-10-28,3249,58,361
Japan,Osaka,2020-10-28,12348,236,786
Japan,Saitama,2020-10-28,5727,106,432
Japan,Tokyo,2020-10-28,30480,445,1817
Japan,Aichi,2020-08-07,2831,36,1878
Japan,Chiba,2020-08-07,2062,52,613
Japan,Fukuoka,2020-08-07,2754,36,1347
Japan,Hyogo,2020-08-07,1535,47,419
Japan,Kyoto,2020-08-07,942,21,263
Japan,Osaka,2020-08-07,5396,95,1757
Japan,Saitama,2020-08-07,2741,79,641
Japan,Tokyo,2020-08-07,15117,333,3777
Japan,Chiba,2020-07-18,1276,46,263
Japan,Hokkaido,2020-07-18,1330,102,87
Japan,Kanagawa,2020-07-18,1971,98,314
Japan,Saitama,2020-07-18,1717,68,457
Japan,Tokyo,2020-07-18,9413,326,2178
Japan,Chiba,2020-10-07,4154,72,368
Japan,Fukuoka,2020-10-07,5074,99,88
Japan,Hokkaido,2020-10-07,2256,107,212
Japan,Hyogo,2020-10-07,2842,59,156
Japan,Ishikawa,2020-10-07,778,47,27
Japan,Kanagawa,2020-10-07,7275,148,574
Japan,Okinawa,2020-10-07,2668,47,277
Japan,Osaka,2020-10-07,10950,221,512
Japan,Saitama,2020-10-07,4890,102,364
Japan,Tokyo,2020-10-07,26882,416,2087
Japan,Hokkaido,2020-07-02,1266,101,104
Japan,Kanagawa,2020-07-02,1520,96,86
Japan,Saitama,2020-07-02,1166,65,141
Japan,Tokyo,2020-07-02,6529,325,730
Japan,Aichi,2020-12-16,13297,134,2619
Japan,Chiba,2020-12-16,8515,100,1128
Japan,Fukuoka,2020-12-16,6886,109,829
Japan,Hokkaido,2020-12-16,11639,339,2260
Japan,Hyogo,2020-12-16,7703,117,1124
Japan,Ishikawa,2020-12-16,930,51,60
Japan,Kanagawa,2020-12-16,15715,223,1991
Japan,Kyoto,2020-12-16,3475,41,649
Japan,Mie,2020-12-16,1102,13,202
Japan,Okinawa,2020-12-16,4886,80,420
Japan,Osaka,2020-12-16,25817,384,4693
Japan,Saitama,2020-12-16,10909,171,1981
Japan,Tokyo,2020-12-16,48717,532,5564
Japan,Aichi,2020-08-11,3301,37,2023
Japan,Chiba,2020-08-11,2221,55,639
Japan,Fukuoka,2020-08-11,3139,38,1416
Japan,Hyogo,2020-08-11,1694,47,379
Japan,Ishikawa,2020-08-11,390,28,73
Japan,Kanagawa,2020-08-11,3334,104,543
Japan,Kyoto,2020-08-11,1001,21,293
Japan,Osaka,2020-08-11,5994,96,1806
Japan,Saitama,2020-08-11,2959,79,646
Japan,Tokyo,2020-08-11,16262,334,3958
Japan,Aichi,2020-10-25,5876,91,332
Japan,Chiba,2020-10-25,4812,77,425
Japan,Fukuoka,2020-10-25,5189,101,73
Japan,Hokkaido,2020-10-25,2793,109,349
Japan,Hyogo,2020-10-25,3143,60,184
Japan,Ishikawa,2020-10-25,799,49,14
Japan,Kanagawa,2020-10-25,8378,164,612
Japan,Kyoto,2020-10-25,1974,30,103
Japan,Okinawa,2020-10-25,3168,58,372
Japan,Osaka,2020-10-25,12046,234,684
Japan,Saitama,2020-10-25,5620,105,444
Japan,Tokyo,2020-10-25,30049,444,1796
Japan,,2020-04-10,5530,99,4746
Japan,Aichi,2020-11-18,8054,98,1401
Japan,Chiba,2020-11-18,6004,84,686
Japan,Fukuoka,2020-11-18,5414,104,114
Japan,Gifu,2020-11-18,855,13,116
Japan,Hokkaido,2020-11-18,6102,133,2331
Japan,Hyogo,2020-11-18,4224,74,617
Japan,Ishikawa,2020-11-18,830,49,10
Japan,Kanagawa,2020-11-18,10593,184,1269
Japan,Okinawa,2020-11-18,3836,67,352
Japan,Osaka,2020-11-18,16036,257,2236
Japan,Saitama,2020-11-18,7124,124,946
Japan,Tokyo,2020-11-18,35760,468,3290
Japan,Chiba,2020-07-19,1301,46,288
Japan,Hokkaido,2020-07-19,1339,102,96
Japan,Kanagawa,2020-07-19,1999,98,342
Japan,Saitama,2020-07-19,1755,68,495
Japan,Tokyo,2020-07-19,9589,326,2354
Japan,,2020-03-31,1953,56,1473
Japan,,2020-05-12,15968,657,6780
Japan,Hokkaido,2020-07-06,1268,101,79
Japan,Kanagawa,2020-07-06,1597,96,119
Japan,Saitama,2020-07-06,1255,66,205
Japan,Tokyo,2020-07-06,6877,325,850
Japan,Aichi,2020-10-29,6086,93,438
Japan,Chiba,2020-10-29,4964,78,431
Japan,Fukuoka,2020-10-29,5200,101,73
Japan,Hokkaido,2020-10-29,2975,109,404
Japan,Hyogo,2020-10-29,3202,62,194
Japan,Ishikawa,2020-10-29,803,49,12
Japan,Kanagawa,2020-10-29,8599,171,605
Japan,Kyoto,2020-10-29,2014,30,88
Japan,Okinawa,2020-10-29,3280,60,374
Japan,Osaka,2020-10-29,12473,236,865
Japan,Saitama,2020-10-29,5766,106,434
Japan,Tokyo,2020-10-29,30701,455,1873
Japan,,2020-04-23,12368,328,10546
Japan,Fukuoka,2020-06-01,771,28,118
Japan,Hokkaido,2020-06-01,1087,87,190
Japan,Hyogo,2020-06-01,699,42,27
Japan,Kyoto,2020-06-01,358,17,16
Japan,Osaka,2020-06-01,1783,83,106
Japan,Saitama,2020-06-01,1004,48,60
Japan,Tokyo,2020-06-01,5253,305,409
Japan,Aichi,2020-11-05,6543,95,719
Japan,Chiba,2020-11-05,5208,81,382
Japan,Hokkaido,2020-11-05,3555,112,753
Japan,Hyogo,2020-11-05,3406,66,269
Japan,Ishikawa,2020-11-05,815,49,20
Japan,Kagoshima,2020-11-05,505,13,29
Japan,Kanagawa,2020-11-05,9034,174,662
Japan,Kyoto,2020-11-05,2101,30,118
Japan,Okinawa,2020-11-05,3438,64,321
Japan,Osaka,2020-11-05,13316,248,1145
Japan,Saitama,2020-11-05,6020,111,440
Japan,Tokyo,2020-11-05,31923,463,2049
Japan,Aichi,2020-10-04,5444,83,377
Japan,Chiba,2020-10-04,4047,72,346
Japan,Fukuoka,2020-10-04,5062,99,82
Japan,Hokkaido,2020-10-04,2170,107,164
Japan,Hyogo,2020-10-04,2800,59,162
Japan,Ishikawa,2020-10-04,777,47,36
Japan,Kanagawa,2020-10-04,7145,144,571
Japan,Okinawa,2020-10-04,2600,47,183
Japan,Osaka,2020-10-04,10809,218,544
Japan,Saitama,2020-10-04,4811,102,361
Japan,Tokyo,2020-10-04,26497,411,2188
Japan,,2020-01-28,7,,
Japan,Aichi,2020-08-23,4191,55,1282
Japan,Chiba,2020-08-23,2773,59,541
Japan,Fukuoka,2020-08-23,4120,49,976
Japan,Hyogo,2020-08-23,2131,49,336
Japan,Ishikawa,2020-08-23,566,31,168
Japan,Kanagawa,2020-08-23,4422,108,767
Japan,Kyoto,2020-08-23,1319,21,315
Japan,Osaka,2020-08-23,7841,129,1872
Japan,Tokyo,2020-08-23,19343,350,3431
Japan,Toyama,2020-08-23,341,23,60
Japan,Aichi,2020-09-15,4948,77,469
Japan,Chiba,2020-09-15,3446,67,357
Japan,Fukuoka,2020-09-15,4963,80,481
Japan,Hokkaido,2020-09-15,1881,106,57
Japan,Hyogo,2020-09-15,2513,55,173
Japan,Ibaraki,2020-09-15,616,16,62
Japan,Ishikawa,2020-09-15,736,43,90
Japan,Kanagawa,2020-09-15,6014,130,743
Japan,Osaka,2020-09-15,9725,186,978
Japan,Saitama,2020-09-15,4327,97,364
Japan,Tokyo,2020-09-15,23284,384,2729
Japan,Aichi,2020-10-31,6234,94,540
Japan,Chiba,2020-10-31,5035,80,2421
Japan,Fukuoka,2020-10-31,5219,102,76
Japan,Hokkaido,2020-10-31,3125,110,521
Japan,Hyogo,2020-10-31,3250,62,207
Japan,Ishikawa,2020-10-31,810,49,18
Japan,Kagoshima,2020-10-31,470,13,-2
Japan,Kanagawa,2020-10-31,8724,172,630
Japan,Kyoto,2020-10-31,2046,30,105
Japan,Okinawa,2020-10-31,3339,63,370
Japan,Osaka,2020-10-31,12753,241,972
Japan,Saitama,2020-10-31,5857,107,432
Japan,Tokyo,2020-10-31,31120,457,1945
Japan,,2020-04-15,8100,146,7101
Japan,Aichi,2020-10-21,5756,90,290
Japan,Chiba,2020-10-21,4638,76,387
Japan,Fukuoka,2020-10-21,5164,100,81
Japan,Hokkaido,2020-10-21,2601,108,247
Japan,Hyogo,2020-10-21,3043,60,147
Japan,Ishikawa,2020-10-21,795,47,22
Japan,Kanagawa,2020-10-21,8109,156,620
Japan,Kyoto,2020-10-21,1945,29,108
Japan,Okinawa,2020-10-21,3017,56,353
Japan,Osaka,2020-10-21,11702,229,540
Japan,Tokyo,2020-10-21,29351,439,1874
Japan,,2020-05-07,15477,577,9982
Japan,Aichi,2020-09-18,5046,78,443
Japan,Chiba,2020-09-18,3557,68,328
Japan,Fukuoka,2020-09-18,4991,89,313
Japan,Hokkaido,2020-09-18,1916,106,75
Japan,Hyogo,2020-09-18,2561,56,176
Japan,Ibaraki,2020-09-18,622,16,43
Japan,Ishikawa,2020-09-18,744,44,69
Japan,Kanagawa,2020-09-18,6258,136,682
Japan,Osaka,2020-09-18,9920,190,821
Japan,Saitama,2020-09-18,4401,99,309
Japan,Tokyo,2020-09-18,23838,390,2427
Japan,,2020-05-10,15777,624,7026
Japan,Aichi,2020-08-19,3900,48,1438
Japan,Chiba,2020-08-19,2576,58,526
Japan,Hyogo,2020-08-19,2000,48,356
Japan,Ishikawa,2020-08-19,505,29,157
Japan,Kanagawa,2020-08-19,4085,106,748
Japan,Kyoto,2020-08-19,1202,21,256
Japan,Osaka,2020-08-19,7288,122,1882
Japan,Saitama,2020-08-19,3345,84,579
Japan,Tokyo,2020-08-19,18278,347,3531
Japan,Aichi,2020-12-02,10540,109,2124
Japan,Chiba,2020-12-02,7159,89,951
Japan,Fukuoka,2020-12-02,5897,107,370
Japan,Hokkaido,2020-12-02,9240,200,2646
Japan,Hyogo,2020-12-02,5879,85,945
Japan,Ibaraki,2020-12-02,1656,24,398
Japan,Ishikawa,2020-12-02,861,51,24
Japan,Kanagawa,2020-12-02,12954,198,1600
Japan,Kyoto,2020-12-02,2713,38,273
Japan,Okinawa,2020-12-02,4406,71,450
Japan,Osaka,2020-12-02,21019,301,4645
Japan,Saitama,2020-12-02,8687,143,1359
Japan,Tokyo,2020-12-02,41860,482,4498
Japan,Aichi,2020-10-18,5692,90,297
Japan,Chiba,2020-10-18,4531,76,418
Japan,Fukuoka,2020-10-18,5149,100,76
Japan,Hokkaido,2020-10-18,2531,108,257
Japan,Hyogo,2020-10-18,3013,60,177
Japan,Ishikawa,2020-10-18,795,47,27
Japan,Kanagawa,2020-10-18,7952,155,677
Japan,Okinawa,2020-10-18,2923,55,321
Japan,Osaka,2020-10-18,11514,227,572
Japan,Tokyo,2020-10-18,28984,434,2244
Japan,Aichi,2020-12-18,13754,140,2683
Japan,Chiba,2020-12-18,8813,102,1271
Japan,Fukuoka,2020-12-18,7133,109,1037
Japan,Gifu,2020-12-18,1682,23,417
Japan,Hokkaido,2020-12-18,11919,358,2068
Japan,Hyogo,2020-12-18,7995,122,1118
Japan,Ibaraki,2020-12-18,2098,35,292
Japan,Ishikawa,2020-12-18,947,51,68
Japan,Kanagawa,2020-12-18,16329,229,2073
Japan,Kyoto,2020-12-18,3638,41,718
Japan,Okinawa,2020-12-18,4936,80,365
Japan,Osaka,2020-12-18,26477,406,4192
Japan,Saitama,2020-12-18,11306,174,2124
Japan,Tokyo,2020-12-18,50203,536,6084
Japan,Fukuoka,2020-06-19,835,28,44
Japan,Hokkaido,2020-06-19,1183,94,112
Japan,Hyogo,2020-06-19,700,43,4
Japan,Kanagawa,2020-06-19,1427,94,62
Japan,Saitama,2020-06-19,1026,65,10
Japan,Tokyo,2020-06-19,5715,317,381
Japan,Aichi,2020-10-27,5948,91,333
Japan,Chiba,2020-10-27,4881,78,440
Japan,Fukuoka,2020-10-27,5198,101,75
Japan,Hokkaido,2020-10-27,2870,109,377
Japan,Hyogo,2020-10-27,3160,61,169
Japan,Ishikawa,2020-10-27,800,49,14
Japan,Kanagawa,2020-10-27,8464,167,603
Japan,Kyoto,2020-10-27,1989,30,84
Japan,Okinawa,2020-10-27,3220,58,378
Japan,Osaka,2020-10-27,12231,235,759
Japan,Saitama,2020-10-27,5683,106,425
Japan,Tokyo,2020-10-27,30309,445,1878
Japan,Fukuoka,2020-06-06,794,28,133
Japan,Hokkaido,2020-06-06,1108,90,169
Japan,Hyogo,2020-06-06,699,42,10
Japan,Kanagawa,2020-06-06,1391,88,140
Japan,Osaka,2020-06-06,1784,84,78
Japan,Saitama,2020-06-06,1006,51,37
Japan,Tokyo,2020-06-06,5373,309,377
Japan,Aichi,2020-08-06,2673,36,1854
Japan,Chiba,2020-08-06,1997,51,582
Japan,Fukuoka,2020-08-06,2614,35,1378
Japan,Hyogo,2020-08-06,1486,47,402
Japan,Kanagawa,2020-08-06,2953,101,586
Japan,Kyoto,2020-08-06,923,21,287
Japan,Osaka,2020-08-06,5141,93,1762
Japan,Saitama,2020-08-06,2691,79,625
Japan,Tokyo,2020-08-06,14655,333,3635
Japan,,2020-05-01,14305,455,10875
Japan,Hokkaido,2020-07-01,1258,100,104
Japan,Kanagawa,2020-07-01,1508,96,74
Japan,Saitama,2020-07-01,1146,65,123
Japan,Tokyo,2020-07-01,6402,325,630
Japan,Aichi,2020-09-05,4677,73,677
Japan,Chiba,2020-09-05,3187,63,379
Japan,Fukuoka,2020-09-05,4784,67,763
Japan,Hokkaido,2020-09-05,1813,105,114
Japan,Hyogo,2020-09-05,2347,54,160
Japan,Ishikawa,2020-09-05,697,38,142
Japan,Kanagawa,2020-09-05,5355,126,659
Japan,Okinawa,2020-09-05,2229,32,378
Japan,Osaka,2020-09-05,8978,163,1014
Japan,Saitama,2020-09-05,4106,93,487
Japan,Tokyo,2020-09-05,21666,369,2562
Japan,Aichi,2020-11-13,7400,96,1090
Japan,Chiba,2020-11-13,5634,84,528
Japan,Hokkaido,2020-11-13,5044,123,1745
Japan,Hyogo,2020-11-13,3818,70,449
Japan,Ishikawa,2020-11-13,827,49,14
Japan,Kagoshima,2020-11-13,553,13,70
Japan,Kanagawa,2020-11-13,9910,183,969
Japan,Kyoto,2020-11-13,2250,32,172
Japan,Okinawa,2020-11-13,3673,66,326
Japan,Osaka,2020-11-13,14870,252,1868
Japan,Saitama,2020-11-13,6640,118,769
Japan,Tokyo,2020-11-13,34182,464,2764
Japan,Aichi,2020-12-28,15803,182,2688
Japan,Chiba,2020-12-28,10399,109,1987
Japan,Fukuoka,2020-12-28,8433,114,1554
Japan,Gifu,2020-12-28,2068,31,456
Japan,Gunma,2020-12-28,2193,38,399
Japan,Hiroshima,2020-12-28,3058,23,1455
Japan,Hokkaido,2020-12-28,13044,422,1716
Japan,Hyogo,2020-12-28,9457,180,1406
Japan,Ibaraki,2020-12-28,2338,37,256
Japan,Ishikawa,2020-12-28,1040,51,114
Japan,Kanagawa,2020-12-28,19883,251,2798
Japan,Kumamoto,2020-12-28,1744,17,390
Japan,Kyoto,2020-12-28,4514,44,1188
Japan,Miyagi,2020-12-28,2093,13,511
Japan,Okinawa,2020-12-28,5233,84,344
Japan,Osaka,2020-12-28,29078,506,3630
Japan,Saitama,2020-12-28,13445,189,2903
Japan,Shizuoka,2020-12-28,2581,35,487
Japan,Tokyo,2020-12-28,57108,568,8098
Japan,,2020-04-05,3139,77,2548
Japan,Aichi,2020-08-12,3391,38,2008
Japan,Chiba,2020-08-12,2255,55,645
Japan,Fukuoka,2020-08-12,3216,38,1444
Japan,Hyogo,2020-08-12,1730,47,356
Japan,Ishikawa,2020-08-12,399,28,81
Japan,Kanagawa,2020-08-12,3400,104,619
Japan,Kyoto,2020-08-12,1026,21,229
Japan,Osaka,2020-08-12,6178,97,1825
Japan,Saitama,2020-08-12,3004,80,622
Japan,Tokyo,2020-08-12,16484,336,3928
Japan,Aichi,2020-12-05,11169,115,2256
Japan,Chiba,2020-12-05,7389,90,883
Japan,Fukuoka,2020-12-05,6015,108,407
Japan,Hokkaido,2020-12-05,9841,228,2552
Japan,Ibaraki,2020-12-05,1808,24,456
Japan,Ishikawa,2020-12-05,867,51,25
Japan,Kanagawa,2020-12-05,13532,210,1442
Japan,Kyoto,2020-12-05,2815,38,297
Japan,Okinawa,2020-12-05,4538,74,469
Japan,Osaka,2020-12-05,22198,320,4902
Japan,Saitama,2020-12-05,9169,150,1649
Japan,Shizuoka,2020-12-05,1907,13,651
Japan,Tokyo,2020-12-05,43426,486,4896
Japan,Aichi,2020-10-05,5456,83,349
Japan,Chiba,2020-10-05,4069,72,351
Japan,Fukuoka,2020-10-05,5062,99,82
Japan,Hokkaido,2020-10-05,2206,107,183
Japan,Hyogo,2020-10-05,2807,59,147
Japan,Ishikawa,2020-10-05,778,47,35
Japan,Kanagawa,2020-10-05,7156,145,544
Japan,Okinawa,2020-10-05,2619,47,255
Japan,Osaka,2020-10-05,10840,219,549
Japan,Saitama,2020-10-05,4831,102,365
Japan,Tokyo,2020-10-05,26563,413,2187
Japan,,2020-04-12,6748,108,5878
Japan,Aichi,2020-12-31,16571,194,2920
Japan,Chiba,2020-12-31,11085,111,2314
Japan,Ehime,2020-12-31,465,13,94
Japan,Fukuoka,2020-12-31,8963,114,1656
Japan,Gifu,2020-12-31,2292,32,591
Japan,Gunma,2020-12-31,2315,42,375
Japan,Hiroshima,2020-12-31,3319,32,1563
Japan,Hokkaido,2020-12-31,13431,430,1833
Japan,Hyogo,2020-12-31,10035,203,1568
Japan,Ibaraki,2020-12-31,2446,37,304
Japan,Ishikawa,2020-12-31,1071,52,113
Japan,Iwate,2020-12-31,385,24,71
Japan,Kanagawa,2020-12-31,21298,254,3704
Japan,Kyoto,2020-12-31,4803,50,1322
Japan,Mie,2020-12-31,1290,17,169
Japan,Nagano,2020-12-31,1182,13,148
Japan,Nara,2020-12-31,1975,24,349
Japan,Okinawa,2020-12-31,5378,84,414
Japan,Osaka,2020-12-31,30000,528,3789
Japan,Saitama,2020-12-31,14319,198,3301
Japan,Shizuoka,2020-12-31,2681,38,484
Japan,Tokyo,2020-12-31,60245,582,9680
Japan,Fukuoka,2020-06-05,794,29,132
Japan,Hokkaido,2020-06-05,1100,90,161
Japan,Hyogo,2020-06-05,699,42,10
Japan,Kanagawa,2020-06-05,1386,88,141
Japan,Osaka,2020-06-05,1783,84,77
Japan,Saitama,2020-06-05,1006,51,37
Japan,Tokyo,2020-06-05,5347,309,351
Japan,Hokkaido,2020-07-05,1268,101,90
Japan,Kanagawa,2020-07-05,1586,96,148
Japan,Saitama,2020-07-05,1239,65,198
Japan,Tokyo,2020-07-05,6775,325,808
Japan,Chiba,2020-07-15,1193,46,217
Japan,Hokkaido,2020-07-15,1308,102,74
Japan,Kanagawa,2020-07-15,1832,98,246
Japan,Saitama,2020-07-15,1568,67,398
Japan,Tokyo,2020-07-15,8644,325,1983
Japan,Fukuoka,2020-06-15,823,28,53
Japan,Hokkaido,2020-06-15,1167,91,120
Japan,Hyogo,2020-06-15,699,43,3
Japan,Kanagawa,2020-06-15,1410,91,106
Japan,Saitama,2020-06-15,1021,52,22
Japan,Tokyo,2020-06-15,5596,314,395
Japan,Aichi,2020-12-03,10735,110,2168
Japan,Chiba,2020-12-03,7241,89,923
Japan,Fukuoka,2020-12-03,5928,107,375
Japan,Hokkaido,2020-12-03,9446,211,2647
Japan,Hyogo,2020-12-03,6051,85,1005
Japan,Ibaraki,2020-12-03,1693,24,402
Japan,Ishikawa,2020-12-03,862,51,24
Japan,Kanagawa,2020-12-03,13152,204,1544
Japan,Kyoto,2020-12-03,2735,38,272
Japan,Okinawa,2020-12-03,4455,71,471
Japan,Osaka,2020-12-03,21405,309,4851
Japan,Saitama,2020-12-03,8838,145,1441
Japan,Tokyo,2020-12-03,42393,484,4561
Japan,Aichi,2020-11-03,6411,94,657
Japan,Chiba,2020-11-03,5120,81,389
Japan,Hokkaido,2020-11-03,3361,112,646
Japan,Hyogo,2020-11-03,3327,65,239
Japan,Ishikawa,2020-11-03,813,49,19
Japan,Kagoshima,2020-11-03,483,13,7
Japan,Kanagawa,2020-11-03,8881,174,624
Japan,Kyoto,2020-11-03,2081,30,123
Japan,Okinawa,2020-11-03,3395,63,328
Japan,Osaka,2020-11-03,13106,246,1224
Japan,Saitama,2020-11-03,5946,109,408
Japan,Tokyo,2020-11-03,31532,461,1969
Japan,Aichi,2020-12-21,14236,151,2504
Japan,Chiba,2020-12-21,9177,104,1352
Japan,Fukuoka,2020-12-21,7458,113,1135
Japan,Gifu,2020-12-21,1748,24,364
Japan,Gunma,2020-12-21,1950,31,448
Japan,Hokkaido,2020-12-21,12296,381,1985
Japan,Hyogo,2020-12-21,8270,131,1024
Japan,Ibaraki,2020-12-21,2149,35,270
Japan,Ishikawa,2020-12-21,967,51,81
Japan,Kanagawa,2020-12-21,17071,236,2100
Japan,Kyoto,2020-12-21,3829,42,865
Japan,Okayama,2020-12-21,1121,13,466
Japan,Okinawa,2020-12-21,4999,82,315
Japan,Osaka,2020-12-21,27218,432,3940
Japan,Saitama,2020-12-21,11810,177,2225
Japan,Shizuoka,2020-12-21,2383,28,630
Japan,Tokyo,2020-12-21,51887,542,6543
Japan,Aichi,2020-08-29,4462,64,885
Japan,Chiba,2020-08-29,2993,61,471
Japan,Fukuoka,2020-08-29,4490,58,994
Japan,Hyogo,2020-08-29,2258,53,252
Japan,Ibaraki,2020-08-29,542,13,79
Japan,Kanagawa,2020-08-29,4850,118,699
Japan,Osaka,2020-08-29,8429,147,1541
Japan,Saitama,2020-08-29,3865,89,627
Japan,Tokyo,2020-08-29,20579,358,2810
Japan,Toyama,2020-08-29,382,23,74
Japan,Aichi,2020-09-29,5344,84,410
Japan,Chiba,2020-09-29,3862,71,326
Japan,Fukuoka,2020-09-29,5036,97,124
Japan,Hokkaido,2020-09-29,2080,107,142
Japan,Hyogo,2020-09-29,2706,59,137
